,name,bus_longitude,bus_latitude
4545,Lammersdorfer Weg,13.569881299999999,52.492700199999994
4546,Schlosspark Biesdorf,13.5621208,52.5117507
4547,Schlosspark Biesdorf,13.562491699999999,52.511928399999995
4548,Rapsweg/Unfallkrankenhaus,13.563670499999999,52.5184728
4549,Rapsweg/Unfallkrankenhaus,13.5642035,52.51935129999999
4550,Buckower Ring,13.565044699999998,52.524686800000005
4551,Buckower Ring,13.565613800000001,52.5256363
4552,Cecilienstraße/Blumberger Damm,13.565667000000001,52.5283699
4553,Cecilienstraße/Blumberger Damm,13.567071300000002,52.528912399999996
4554,Cecilienstraße/Blumberger Damm,13.565796599999999,52.5295983
4555,Blumberger Damm/Elisabethstraße,13.5658426,52.533334200000006
4556,Blumberger Damm/Elisabethstraße,13.565095199999998,52.534322700000004
4557,Glambecker Ring,13.573972699999999,52.5551331
4558,Glambecker Ring,13.573577599999998,52.5554036
4559,Lea-Grundig-Straße,13.568244400000001,52.5557439
4560,Lea-Grundig-Straße,13.5661943,52.5562363
4561,Littenstraße,13.4136866,52.519623200000005
4562,S Ostbahnhof/Erich-Steinfurth-Straße,13.4375395,52.5112321
4563,S+U Wuhletal,13.575678,52.512864799999996
4564,Grüne Aue,13.5733734,52.5051784
4565,Grüne Aue,13.572928899999999,52.505454799999995
4566,Kohlweißlingstraße,13.5678844,52.5055693
4567,Kohlweißlingstraße,13.568397899999999,52.5057765
4568,Köthener Straße,13.5558907,52.56373670000001
4569,Holteistraße,13.4659245,52.5081183
4570,Holteistraße,13.465973499999999,52.5087341
4571,Berliner Allee/Rennbahnstraße,13.465147199999999,52.5575846
4572,Rheinsteinstraße,13.525981900000001,52.48310260000001
4573,Treskowallee/HTW,13.52697,52.4924623
4574,Alfred-Kowalke-Straße,13.519206900000002,52.505663899999995
4575,Alfred-Kowalke-Straße,13.518348499999998,52.5059713
4576,Alt-Friedrichsfelde/Rhinstraße,13.520735199999999,52.5094078
4577,Helene-Weigel-Platz,13.5436674,52.525768400000004
4578,Mollstraße/Otto-Braun-Straße,13.420461499999998,52.5260812
4579,Mollstraße/Otto-Braun-Straße,13.4212242,52.5259331
4580,Boschpoler Straße,13.548535000000001,52.5276801
4581,U Naturkundemuseum,13.383487599999999,52.5301299
4582,U Naturkundemuseum,13.3823245,52.5304894
4583,Riesaer Straße/Louis-Lewin-Straße,13.621696499999999,52.530778500000004
4584,Pappelplatz,13.394770999999999,52.5322247
4585,Pappelplatz,13.394506699999997,52.53231160000001
4586,Brunnenstraße/Invalidenstraße,13.398646900000001,52.532982999999994
4587,Brunnenstraße/Invalidenstraße,13.3988231,52.5330921
4588,Nossener Straße,13.607992000000001,52.5336488
4589,Allee der Kosmonauten/Poelchaustraße,13.552535199999998,52.5337402
4590,Allee der Kosmonauten/Poelchaustraße,13.553139800000002,52.5341014
4591,Heliosstraße,13.5579471,52.53477339999999
4592,Heliosstraße,13.557647199999998,52.534996299999996
4593,Adersleber Weg,13.560395199999999,52.5377416
4594,Adersleber Weg,13.559219199999998,52.5369091
4595,Stendaler Straße/Quedlinburger Straße,13.6045902,52.539115100000004
4596,Stendaler Straße/Quedlinburger Straße,13.603966,52.539621600000004
4597,S Marzahn,13.5425661,52.5424338
4598,S Marzahn,13.5423489,52.542685399999996
4599,Marzahner Promenade,13.5488122,52.543294200000005
4600,Marzahner Promenade,13.548017100000001,52.54308760000001
4601,Alte Hellersdorfer Straße/Zossener Straße,13.5912909,52.544253299999994
4602,Hohenschönhauser Straße,13.4738063,52.535516599999994
4603,Hohenschönhauser Straße,13.4742272,52.535561
4604,Weißer See,13.465856200000001,52.5512819
4605,Weißer See,13.4645133,52.5513824
4606,Weißer See,13.4663848,52.5526295
4607,Weißer See,13.467255100000001,52.5529841
4608,Schloßplatz Köpenick,13.5757443,52.444193299999995
4609,Virchow-Klinikum,13.339518400000001,52.54363420000001
4610,Seestraße/Amrumer Straße,13.3432791,52.54614920000001
4611,Seestraße/Amrumer Straße,13.3447158,52.546368799999996
4612,Antwerpener Straße,13.348640300000001,52.548399100000005
4613,Antwerpener Straße,13.348728099999999,52.549006799999994
4614,U Seestraße,13.350985199999998,52.5502422
4615,U Seestraße,13.3529573,52.5506999
4616,Landsberger Allee/Weißenseer Weg,13.477089999999999,52.5322208
4617,Landsberger Allee/Weißenseer Weg,13.4764235,52.532301600000004
4618,Sportforum,13.472091699999998,52.5373571
4619,Sportforum,13.4724831,52.53738520000001
4620,U Bernauer Straße,13.396116199999998,52.5379314
4621,U Eberswalder Straße,13.411869,52.541291799999996
4622,U Eberswalder Straße,13.412427300000001,52.541758200000004
4623,Betriebshof Indira-Gandhi-Straße,13.4685259,52.544073600000004
4624,Betriebshof Indira-Gandhi-Straße,13.468778099999998,52.54461510000001
4625,Schönhauser Allee/Bornholmer Straße,13.414666,52.5532302
4626,Schönhauser Allee/Bornholmer Straße,13.4143473,52.554154700000005
4627,U Osloer Straße,13.3745644,52.5562683
4628,U Osloer Straße,13.374797500000001,52.5568284
4629,Pankow Kirche,13.4107072,52.570337699999996
4630,Pankow Kirche,13.4086339,52.570350899999994
4631,Stiftsweg,13.415746900000002,52.572229099999994
4632,Pastor-Niemöller-Platz,13.397124100000001,52.57996970000001
4633,Pastor-Niemöller-Platz,13.3969108,52.5802946
4634,Hermann-Hesse-Straße/Waldstraße,13.401207099999999,52.5805439
4635,Hermann-Hesse-Straße/Waldstraße,13.402270800000002,52.5805757
4636,Am Iderfenngraben,13.392265300000002,52.58228689999999
4637,Am Iderfenngraben,13.392335199999998,52.582580500000006
4638,Kuckhoffstraße,13.4032435,52.583651399999994
4639,Kuckhoffstraße,13.4028721,52.5839863
4640,Friedrich-Engels-Straße/Eichenstraße,13.390349599999999,52.5848058
4641,Friedrich-Engels-Straße/Eichenstraße,13.390310999999999,52.58513860000001
4642,Heinrich-Böll-Straße,13.401640400000002,52.5874942
4643,Nordendstraße,13.3882699,52.5884542
4644,Nordendstraße,13.3883198,52.588729
4645,Angerweg,13.383904800000002,52.5907647
4646,Angerweg,13.384132800000001,52.5908922
4647,Milastraße,13.4123968,52.5449118
4648,Milastraße,13.4131264,52.545662
4649,U Vinetastraße,13.412998499999999,52.5594606
4650,U Vinetastraße,13.413497699999999,52.559627500000005
4651,Pilgramer Straße/Gewerbegebiet,13.6204989,52.5016971
4652,Pilgramer Straße/Gewerbegebiet,13.620676000000001,52.5021545
4653,Cecilienstraße/Hellersdorfer Straße,13.5877984,52.5242736
4654,Cecilienstraße/Hellersdorfer Straße,13.587799100000002,52.524855200000005
4655,Hellersdorfer Straße/Gärten der Welt,13.5914766,52.531352899999995
4656,Hellersdorfer Straße/Gärten der Welt,13.591099700000001,52.53124720000001
4657,Alt-Friedrichsfelde/Gensinger Straße,13.5303405,52.5095371
4658,Waldbacher Weg,13.544781799999999,52.5135029
4659,Bentschener Weg,13.544975199999998,52.516131200000004
4660,Bentschener Weg,13.545417800000001,52.5162291
4661,Nordische Botschaften/Adenauer-Stiftung,13.352194599999999,52.5094995
4662,Großer Stern,13.351591800000001,52.515386899999996
4663,Großer Stern,13.351188199999998,52.515520200000005
4664,Alt-Moabit/Rathenower Straße,13.3578323,52.5233976
4665,Alt-Moabit/Rathenower Straße,13.3576739,52.5237676
4666,Alt-Moabit/Rathenower Straße,13.356832,52.52403520000001
4667,Humboldtsteg,13.3814586,52.547103899999996
4668,S+U Gesundbrunnen,13.3869011,52.5491437
4669,U Pankstraße,13.381772199999999,52.552001000000004
4670,U Pankstraße,13.382268099999997,52.5520851
4671,Oschatzer Ring,13.617809099999999,52.54080129999999
4672,Oschatzer Ring,13.617283800000001,52.5409017
4673,Schillstraße,13.348214000000002,52.503371400000006
4674,Schillstraße,13.349253299999999,52.5034328
4675,Bayreuther Straße,13.344115900000002,52.5042586
4676,Bayreuther Straße,13.3434824,52.5046601
4677,Breitscheidplatz,13.336975599999999,52.5050124
4678,Budapester Straße,13.3451021,52.506584200000006
4679,Budapester Straße,13.346056299999999,52.5066053
4680,Hertzallee,13.3313658,52.509981700000004
4681,Hertzallee,13.3315267,52.5101343
4682,Hertzallee,13.331784599999999,52.5101608
4683,S Tiergarten,13.3357905,52.5140137
4684,Bachstraße,13.3388185,52.5179118
4685,Nahariyastraße,13.4202014,52.3909977
4686,Skutaristraße,13.401326300000001,52.4469106
4687,Mariendorfer Damm/Eisenacher Straße,13.3855731,52.4474576
4688,U Paradestraße,13.385998800000001,52.478521900000004
4689,Bergmannstraße,13.3864951,52.4895397
4690,U Mehringdamm,13.387728599999999,52.49251429999999
4691,U Mehringdamm,13.388183600000001,52.4925917
4692,U Mehringdamm,13.388466399999999,52.492953799999995
4693,Schwechtenstraße,13.392196700000001,52.414549900000004
4694,Schwechtenstraße,13.392560699999999,52.4152375
4695,Culemeyerstraße,13.3927315,52.416671799999996
4696,Culemeyerstraße,13.392970499999999,52.4171969
4697,Richard-Tauber-Damm/Säntisstraße,13.390247,52.4202223
4698,Richard-Tauber-Damm/Säntisstraße,13.391074,52.4202236
4699,Titlisweg,13.382325400000001,52.423263299999995
4700,Großbeerenstraße/Daimlerstraße,13.375160300000001,52.4262089
4701,Großbeerenstraße/Daimlerstraße,13.374272,52.4265134
4702,Großbeerenstraße/Daimlerstraße,13.3746866,52.4269141
4703,Teltowkanalstraße,13.3312671,52.4436878
4704,Am Postfenn,13.2091829,52.500623899999994
4705,Scholzplatz,13.228459599999999,52.5060201
4706,Württembergallee,13.265824300000002,52.5088555
4707,U Theodor-Heuss-Platz West,13.270918700000001,52.510092099999994
4708,U Kaiserdamm,13.2809049,52.5100985
4709,U Sophie-Charlotte-Platz,13.296714900000001,52.510747200000004
4710,U Theodor-Heuss-Platz West,13.2699695,52.5108084
4711,U Sophie-Charlotte-Platz,13.2965226,52.511104700000004
4712,U Bismarckstraße,13.305850400000002,52.511399899999994
4713,U Bismarckstraße,13.3058253,52.511720200000006
4714,U Deutsche Oper,13.3122288,52.5118135
4715,S Messe Nord/ICC,13.2826274,52.506537699999996
4716,S Messe Nord/ICC,13.285454699999999,52.507041799999996
4717,Amtsgerichtsplatz,13.295442199999998,52.507179799999996
4718,S+U Tempelhof,13.3846017,52.4716177
4719,Fabeckstraße,13.300026999999998,52.4478329
4720,Asternplatz,13.303657099999999,52.4495563
4721,Braillestraße,13.314867800000002,52.4533606
4722,Schlossparktheater,13.3189902,52.4535625
4723,Braillestraße,13.316241,52.453569099999996
4724,S Lichterfelde Süd,13.3125149,52.411004399999996
4725,Ostpreußendamm/Osdorfer Straße,13.309852599999997,52.420928700000005
4726,Appenzeller Straße,13.297626699999999,52.422588
4727,U Oskar-Helene-Heim,13.269511900000001,52.450925600000005
4728,Waltraudstraße,13.263144199999997,52.451547600000005
4729,Reichensteiner Weg,13.294422299999999,52.44883910000001
4730,Reichensteiner Weg,13.294267699999999,52.4488464
4731,Altensteinstraße/Fabeckstraße,13.2957019,52.4508103
4732,Altensteinstraße/Fabeckstraße,13.295943,52.4512534
4733,Limonenstraße,13.298727800000002,52.4537414
4734,Limonenstraße,13.2987315,52.453925100000006
4735,Königin-Luise-Platz/Botanischer Garten,13.303190300000002,52.458218099999996
4736,Königin-Luise-Platz/Botanischer Garten,13.3046345,52.458732700000006
4737,Königin-Luise-Platz/Botanischer Garten,13.3040843,52.459056700000005
4738,Rohlfsstraße,13.3046249,52.461645999999995
4739,Rohlfsstraße,13.3043314,52.4618968
4740,Schorlemerallee,13.306544800000001,52.465847399999994
4741,Schorlemerallee,13.3067053,52.4660564
4742,Wiesbadener Straße/Laubacher Straße,13.3191229,52.4712338
4743,Wiesbadener Straße/Laubacher Straße,13.3188737,52.47137320000001
4744,Wiesbadener Straße/Laubacher Straße,13.3187921,52.4717419
4745,U Friedrich-Wilhelm-Platz,13.327949100000001,52.47194350000001
4746,Sulzaer Straße,13.2856419,52.4759269
4747,Roseneck,13.2820975,52.4760956
4748,U Schloßstraße,13.325474400000001,52.4620448
4749,Kaisereiche,13.3319804,52.4691963
4750,Laubenheimer Straße,13.315271,52.4694041
4751,Laubenheimer Straße,13.3154293,52.46969839999999
4752,S+U Rathaus Steglitz,13.320097599999999,52.4565164
4753,S+U Rathaus Steglitz,13.320797599999999,52.455400600000004
4754,Ceciliengärten,13.3430146,52.4748429
4755,Ceciliengärten,13.3431242,52.47524789999999
4756,Südwestkorso/Taunusstraße,13.322007500000002,52.47371120000001
4757,Südwestkorso/Taunusstraße,13.322474900000001,52.473752100000006
4758,Deidesheimer Straße,13.320241399999999,52.473883400000005
4759,Deidesheimer Straße,13.320117100000001,52.4744603
4760,Görresstraße,13.3244922,52.4754029
4761,Görresstraße,13.324067999999999,52.47541700000001
4762,S Südkreuz,13.363996100000001,52.475770700000005
4763,S Schöneberg,13.3527834,52.4797342
4764,Durlacher Straße,13.328871,52.481210600000004
4765,Durlacher Straße,13.3299188,52.481933700000006
4766,Hagenplatz,13.266102199999999,52.48361310000001
4767,S Grunewald,13.263048600000001,52.48767579999999
4768,S Hohenzollerndamm,13.301725,52.4888183
4769,Bleibtreustraße,13.320121499999999,52.5015525
4770,U Wittenbergplatz,13.342752599999999,52.5021949
4771,U Kurfürstendamm,13.3314793,52.503535899999996
4772,U Kurfürstendamm,13.3316438,52.504604799999996
4773,Grunewaldstraße,13.344457199999999,52.488931799999996
4774,U Kleistpark,13.3603023,52.490727799999995
4775,Dillenburger Straße,13.306919199999998,52.468689399999995
4776,U Blissestraße,13.320403899999999,52.48599300000001
4777,U Blissestraße,13.320630800000002,52.4861461
4778,Hochmeisterplatz,13.302088699999999,52.49452610000001
4779,Hochmeisterplatz,13.300212400000001,52.4948826
4780,Joachim-Friedrich-Straße/Westfälische Straße,13.2960313,52.49568879999999
4781,Joachim-Friedrich-Straße/Westfälische Straße,13.295836499999998,52.4961561
4782,Hessenallee,13.2637712,52.514302799999996
4783,Altenburger Allee,13.2581144,52.5184713
4784,Brixplatz,13.256303899999999,52.5198433
4785,Westendallee,13.2537033,52.52103420000001
4786,Westendallee,13.252888,52.5216032
4787,Celsiusstraße Süd,13.3137261,52.4109441
4788,Am Volkspark,13.3203848,52.4842392
4789,Am Volkspark,13.3196137,52.483635899999996
4790,Am Volkspark,13.321047,52.4837595
4791,Am Volkspark,13.3200685,52.4841728
4792,Stromstraße,13.3438008,52.529168299999995
4793,Sachtlebenstraße,13.251419,52.4090394
4794,Hanauer Straße,13.3201902,52.4770097
4795,Hanauer Straße,13.3203429,52.477234100000004
4796,Birger-Forell-Platz,13.3202584,52.4811003
4797,Birger-Forell-Platz,13.320473300000002,52.4822427
4798,Spenerstraße,13.3529774,52.5239815
4799,Spenerstraße,13.3527839,52.52421999999999
4800,Kirchstraße/Alt-Moabit,13.348769599999999,52.5247067
4801,Turmstraße/Lübecker Straße,13.3446039,52.5261595
4802,U Turmstraße,13.3412427,52.5262319
4803,U Turmstraße,13.342252300000002,52.526444299999994
4804,Turmstraße/Beusselstraße,13.3299802,52.5273774
4805,Tegeler Weg/S Jungfernheide,13.296161699999999,52.5301894
4806,Goerdelersteg,13.3055666,52.5338003
4807,Berliner Großmarkt,13.3266508,52.5365081
4808,Berliner Großmarkt,13.327012900000001,52.536745999999994
4809,Wirmerzeile,13.3028239,52.5367811
4810,Wirmerzeile,13.3025976,52.5370036
4811,Seestraße/Beusselstraße,13.327520499999999,52.5382397
4812,Seestraße/Beusselstraße,13.326936400000001,52.53869
4813,Seestraße/Beusselstraße,13.326155100000001,52.539089100000005
4814,Seestraße/Beusselstraße,13.326522699999998,52.539120600000004
4815,Thaters Privatweg,13.3099033,52.5394088
4816,Gloedenpfad,13.3026592,52.5394377
4817,Thaters Privatweg,13.3107135,52.5394892
4818,Friedrich-Olbricht-Damm/Heckerdamm,13.3143886,52.540765799999996
4819,Friedrich-Olbricht-Damm/Heckerdamm,13.314662400000001,52.541543000000004
4820,Gedenkstätte Plötzensee,13.3242486,52.54209839999999
4821,Gedenkstätte Plötzensee,13.3231103,52.5431395
4822,Stieffring,13.313054199999998,52.5441432
4823,Stieffring,13.313104699999998,52.54468789999999
4824,Friedrich-Olbricht-Damm/Saatwinkler Damm,13.3111157,52.5470441
4825,Friedrich-Olbricht-Damm/Saatwinkler Damm,13.311480900000001,52.5475176
4826,General-Ganeval-Brücke,13.295381599999999,52.549769999999995
4827,Park Ruhwald,13.256315599999999,52.52244889999999
4828,Machandelweg,13.245628400000001,52.524720200000004
4829,Tiefwerderweg,13.207552800000002,52.52615110000001
4830,Ruhlebener Straße/Grunewaldstraße,13.204297,52.5305622
4831,Brunsbütteler Damm/Ruhlebener Straße,13.1975126,52.5321833
4832,Brunsbütteler Damm/Ruhlebener Straße,13.197687,52.53317679999999
4833,U Halemweg,13.286687200000001,52.536593200000006
4834,Motorradwerk,13.222919400000002,52.5369946
4835,Motorradwerk,13.2225467,52.53722220000001
4836,Zitadelle Spandau,13.214699300000001,52.5381941
4837,Zitadelle Spandau,13.214037,52.5385923
4838,U Haselhorst,13.2312865,52.5389816
4839,U Senefelderplatz,13.412967800000002,52.532979299999994
4840,U Senefelderplatz,13.4126389,52.5335049
4841,Sredzkistraße,13.412475500000001,52.537839899999994
4842,Sredzkistraße,13.4119716,52.538149
4843,Klaustaler Straße,13.4218706,52.5733194
4844,Klaustaler Straße,13.4225126,52.57353979999999
4845,Weichselstraße,13.431806,52.48307239999999
4846,Stadtrandsiedlung,13.3527902,52.4025255
4847,Quitzowstraße,13.355998600000001,52.535333900000005
4848,U Rudow,13.496272099999999,52.4155136
4849,Grützmacherpark,13.2316487,52.5446839
4850,Stadion Haselhorst,13.2306473,52.546285700000006
4851,Kleine Eiswerderstraße,13.2275397,52.5490853
4852,Am Omnibushof,13.185312900000001,52.516706400000004
4853,Kleine Eiswerderstraße,13.2278161,52.5492456
4854,Grützmacherpark,13.2319231,52.544778799999996
4855,Stadion Haselhorst,13.2307211,52.5465306
4856,Siedlung Hakenfelde,13.2125106,52.57031239999999
4857,Siedlung Hakenfelde,13.2125908,52.5706944
4858,Heerstraße 438-446,13.159290700000001,52.5209211
4859,Heerstraße 438-446,13.159439800000001,52.52067579999999
4860,Hahneberg,13.145365099999998,52.52383270000001
4861,U Mehringdamm,13.3887068,52.492906299999994
4862,Am Bogen,13.1593188,52.552428799999994
4863,Am Bogen,13.1598839,52.5521626
4864,Reimerweg,13.1547429,52.5219243
4865,U Birkenstraße,13.343412300000002,52.531536800000005
4866,U Birkenstraße,13.343159699999998,52.5321447
4867,U Reinickendorfer Straße,13.370665599999999,52.5396032
4868,U Amrumer Straße,13.3485652,52.5418166
4869,U Rehberge,13.3413641,52.5566241
4870,U Afrikanische Straße,13.335406099999998,52.55971629999999
4871,U Afrikanische Straße,13.3358566,52.559743299999994
4872,U Kurt-Schumacher-Platz,13.325460399999999,52.5631919
4873,Gartenfeld,13.2473804,52.548277600000006
4874,U Scharnweberstraße,13.3114589,52.5678639
4875,Otisstraße,13.300499300000002,52.56964670000001
4876,Otisstraße,13.3005986,52.56986020000001
4877,Flohrstraße,13.297932500000002,52.572465799999996
4878,Flohrstraße,13.2976089,52.5725619
4879,Neheimer Straße,13.271802,52.575778299999996
4880,Namslaustraße,13.292597099999998,52.5788839
4881,Namslaustraße,13.292809599999998,52.5791931
4882,Veitstraße,13.2871427,52.5857113
4883,U Alt-Tegel,13.2829875,52.590655299999995
4884,Dorfaue,13.2102853,52.6061907
4885,Tegelort,13.2307492,52.5705814
4886,Tegelort,13.231196100000002,52.570794400000004
4887,Jörsstraße,13.2299188,52.5732034
4888,Jörsstraße,13.2291729,52.5734841
4889,Gerlindeweg,13.2288385,52.575762100000006
4890,Gerlindeweg,13.228953200000001,52.575942500000004
4891,Schwarzspechtweg,13.227075400000002,52.58137239999999
4892,Schwarzspechtweg,13.2272296,52.581629799999995
4893,Falkenplatz,13.2275804,52.5847696
4894,Falkenplatz,13.227699,52.5850081
4895,Falkenplatz,13.227047199999998,52.5851039
4896,Falkenplatz,13.2269419,52.5851387
4897,Spechtstraße,13.233379300000001,52.5859371
4898,Heiligenseestraße/Ruppiner Chaussee,13.274646100000002,52.5976583
4899,Heiligenseestraße/Ruppiner Chaussee,13.2742595,52.5977835
4900,Heiligenseestraße/Ruppiner Chaussee,13.274789300000002,52.598209600000004
4901,Gemeindefriedhof,13.215517499999999,52.5982636
4902,Gemeindefriedhof,13.215547699999998,52.59839470000001
4903,Im Waldwinkel,13.259572199999997,52.608236399999996
4904,Im Waldwinkel,13.2596073,52.6083307
4905,Schulzendorfer Straße/Ruppiner Chaussee,13.2443638,52.61492439999999
4906,Schulzendorfer Straße/Ruppiner Chaussee,13.2438732,52.6151598
4907,S Hermsdorf,13.3074755,52.6184564
4908,Heinsestraße,13.3036717,52.6191736
4909,Heinsestraße,13.3038793,52.6192208
4910,Hohefeldstraße,13.3055145,52.62097979999999
4911,Marthastraße,13.319484099999999,52.62292420000001
4912,S Frohnau,13.288502900000001,52.6320248
4913,Hainbuchenstraße,13.2742714,52.63414960000001
4914,Markgrafenstraße,13.294460699999998,52.6367576
4915,Merziger Straße,13.183875400000002,52.5445438
4916,Merziger Straße,13.184252599999999,52.544942500000005
4917,Hatzfeldtallee,13.291395199999998,52.59277170000001
4918,Hatzfeldtallee,13.291661900000001,52.5930321
4919,Titusweg,13.2915587,52.59548100000001
4920,S+U Wittenau,13.335021300000001,52.5955355
4921,Titusweg,13.291767300000002,52.595691599999995
4922,Finsterwalder Straße/Dannenwalder Weg,13.339375500000001,52.596541599999995
4923,Göschenplatz/S Wittenau,13.3323255,52.5972311
4924,Göschenplatz/S Wittenau,13.332208800000002,52.5972949
4925,Zur Maarer Straße,13.338959099999999,52.5980713
4926,Zur Maarer Straße,13.3391424,52.5983193
4927,Atrium,13.35309,52.600999300000005
4928,Atrium,13.3532367,52.60119649999999
4929,Wesendorfer Straße,13.3587366,52.60163420000001
4930,Waldhornstraße,13.3059175,52.601910399999994
4931,Wesendorfer Straße,13.3597046,52.6019248
4932,Waldhornstraße,13.3066057,52.6020749
4933,Engelroder Weg,13.3476395,52.602560200000006
4934,Bernshausener Ring,13.3319299,52.60280160000001
4935,Bernshausener Ring,13.3319215,52.6030041
4936,Dianastraße,13.3095541,52.6034235
4937,Wittenauer Straße/Eichhorster Weg,13.3350529,52.603655200000006
4938,Dianastraße,13.3101995,52.60383639999999
4939,Senftenberger Ring Nord,13.3559019,52.6050856
4940,Blitzenroder Ring,13.3382446,52.605155700000005
4941,Senftenberger Ring Nord,13.355204,52.605169
4942,Quickborner Straße,13.364718400000001,52.605733400000005
4943,Bruchstückgraben,13.348697099999999,52.6067179
4944,Bruchstückgraben,13.3484773,52.6067598
4945,Titiseestraße,13.332168099999999,52.607476399999996
4946,Welzower Steig,13.3426135,52.6074932
4947,Waidmannsluster Damm/Oraniendamm,13.3243052,52.6075637
4948,Waidmannsluster Damm/Oraniendamm,13.3250997,52.6082746
4949,Zabel-Krüger-Damm/Alt-Lübars,13.3527196,52.6173937
4950,Alt-Lübars,13.355978899999998,52.6203238
4951,Siemensstraße/Nalepastraße,13.509522400000002,52.46352679999999
4952,Melanchthonstraße/Bruchwitzstraße,13.350290900000001,52.43640229999999
4953,Kronberger Straße,13.279145399999999,52.47571920000001
4954,Platz der Luftbrücke,13.386385800000001,52.483456000000004
4955,Platz der Luftbrücke,13.3869011,52.483523899999994
4956,Philharmonie Süd,13.369976999999999,52.5088004
4957,Kleiner Stern,13.3603687,52.5150666
4958,Kleiner Stern,13.3597918,52.5152292
4959,Unter den Linden/Glinkastraße,13.384956400000002,52.5165544
4960,Waldkauzstraße,13.236291699999999,52.586120900000004
4961,Waldkauzstraße,13.2359675,52.5863925
4962,Conradstraße/Ernststraße,13.300224499999999,52.58301650000001
4963,Rathauspromenade,13.329490700000001,52.58725079999999
4964,Rathauspromenade,13.329310000000001,52.58725870000001
4965,U Rathaus Reinickendorf,13.3254844,52.5873845
4966,U Rathaus Reinickendorf,13.326854999999998,52.5875777
4967,U Rathaus Reinickendorf,13.326023699999999,52.5876064
4968,Triftstraße/Am Nordgraben,13.316623300000002,52.5883746
4969,Alt-Wittenau/Roedernallee,13.339227,52.588841
4970,Alt-Wittenau/Roedernallee,13.3393133,52.589036899999996
4971,Humboldt-Klinikum,13.310048499999999,52.5900289
4972,Humboldt-Klinikum,13.309382999999999,52.59030500000001
4973,Humboldt-Klinikum,13.3096269,52.590360499999996
4974,Gorkistraße/Am Nordgraben,13.304423000000002,52.5919029
4975,Techowpromenade,13.334405100000001,52.593174100000006
4976,Techowpromenade,13.3335915,52.593439000000004
4977,Techowpromenade,13.334215799999999,52.5935361
4978,Schule am Park,13.3284233,52.5936248
4979,U Paracelsus-Bad,13.3462875,52.574691099999995
4980,Klamannstraße,13.342045800000001,52.575046900000004
4981,Klamannstraße,13.341567999999999,52.5753431
4982,Flottenstraße,13.3510445,52.5782098
4983,Roedernallee/Flottenstraße,13.346791099999999,52.57902239999999
4984,Roedernallee/Flottenstraße,13.3469492,52.5790743
4985,Landesarchiv,13.318100400000002,52.580911300000004
4986,Weinbrennerweg,13.3441299,52.58245060000001
4987,Weinbrennerweg,13.344039000000002,52.5828414
4988,Schmitzweg,13.341701800000001,52.585898300000004
4989,Schmitzweg,13.341237900000001,52.586195700000005
4990,Pannwitzstraße,13.323183199999999,52.58684939999999
4991,Schorfheidestraße/Dannenwalder Weg,13.345667,52.5917494
4992,Tornower Weg,13.349658900000001,52.592156700000004
4993,Wentowsteig,13.353558800000002,52.592275199999996
4994,Tramper Weg,13.3581006,52.592628399999995
4995,Sallgaster Straße,13.342018900000001,52.5936954
4996,Bristolstraße,13.3516321,52.558506200000004
4997,U Franz-Neumann-Platz,13.3645505,52.5635548
4998,Grindelwaldweg,13.353069,52.564155799999995
4999,Aroser Allee/Gotthardstraße,13.351340599999999,52.56676289999999
5000,U Paracelsus-Bad/Aroser Allee,13.352086300000002,52.5730506
5001,U Paracelsus-Bad/Aroser Allee,13.3514389,52.57367489999999
5002,U Paracelsus-Bad/Aroser Allee,13.3508446,52.573988199999995
5003,Homeyerstraße,13.3927701,52.575628099999996
5004,Homeyerstraße,13.392634699999999,52.5757934
5005,Grünhofer Weg,13.187426199999999,52.5343419
5006,Heerstraße/Nennhauser Damm,13.1230508,52.528967200000004
5007,Am Zeppelinpark,13.127372099999999,52.528847600000006
5008,Einbecker Straße/Rosenfelder Straße,13.503257699999999,52.509268999999996
5009,Irenenstraße,13.499501,52.5093453
5010,Einbecker Straße/Rosenfelder Straße,13.5028451,52.509961399999995
5011,Seglerweg,13.1604318,52.4240865
5012,Conradstraße,13.161525699999999,52.4201464
5013,Seglerweg,13.161757500000002,52.42417639999999
5014,Grünhofer Weg,13.187987099999999,52.5342522
5015,Am Zeppelinpark,13.126896300000002,52.5287853
5016,Heerstraße/Nennhauser Damm,13.123249,52.5288703
5017,Heidebergplan,13.147311199999999,52.541056499999996
5018,Staakener Feldstraße,13.1372438,52.5353993
5019,Brunsbütteler Damm/Stadtgrenze,13.124657199999998,52.535298100000006
5020,Am alten Gaswerk,13.1299726,52.5362595
5021,Am alten Gaswerk,13.1310924,52.5362909
5022,Brunsbütteler Damm/Stadtgrenze,13.1243161,52.5353799
5023,Staakener Feldstraße,13.1373674,52.535214399999994
5024,Spremberger Straße,13.591239999999999,52.5342838
5025,Hinter der Mühle,13.5618926,52.5446498
5026,Hinter der Mühle,13.561908800000001,52.544914299999995
5027,S Ahrensfelde,13.566832999999999,52.572080500000006
5028,Werkring,13.238411900000001,52.5288976
5029,Borkzeile,13.192017300000002,52.5362299
5030,U Ruhleben,13.240936600000001,52.52558810000001
5031,Wiesendamm,13.2433959,52.5279752
5032,Pausiner Straße,13.1885989,52.5562491
5033,Klärwerkstraße,13.232723199999999,52.529594200000005
5034,Dallgower Straße,13.186717800000002,52.5377647
